Topic Modeling Id - New Index,Item ID,Title/Description,Idioma
77,ITEM-185050,"Indicadores para el Desarrollo Para participar en el curso tienes que completar dos pasos:. Registrarte  en la sesión/ fecha que te interesa ingresando a "" View course date"". Completado  el paso anterior recibirás un  un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.Para conocer todos los detalles de este curso pulsa sobre el nombre del curso y visita la pestaña de Overview.",Español
78,ITEM-185051,"Online Tutor Training Para participar en el curso tienes que completar dos pasos:. Registrarte  en la sesión/ fecha que te interesa ingresando a "" View course date"". Completado  el paso anterior recibirás un  un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.Para conocer todos los detalles de este curso pulsa sobre el nombre del curso y visita la pestaña de Overview.",Español
79,ITEM-185052,"Formación para la Tutoría en Línea Para participar en el curso tienes que completar dos pasos:. Registrarte  en la sesión/ fecha que te interesa ingresando a "" View course date"". Completado  el paso anterior recibirás un  un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.Para conocer todos los detalles de este curso pulsa sobre el nombre del curso y visita la pestaña de Overview.",Español
80,ITEM-185053,"Treinamento para Tutoria Online Para participar en el curso tienes que completar dos pasos:. Registrarte  en la sesión/ fecha que te interesa ingresando a "" View course date"". Completado  el paso anterior recibirás un  un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.Para conocer todos los detalles de este curso pulsa sobre el nombre del curso y visita la pestaña de Overview.",Español
81,ITEM-185063,Semana de Representantes  Semana de Representantes ,Español
82,ITEM-185065,Presentaciones de los jefes de división al departamento de SCL ,Español
83,ITEM-185068,BIM: Construcción Inteligente | Todo lo que siempre has querido saber sobre BIM ¿Tiene la región de América Latina y el Caribe el potencial de ahorrar US$  millones al año en inversión pública en infraestructura? La adopción de tecnologías digitales y en particular del BIM (Building Information Modeling) indican que sí. Te invitamos el lunes  de mayo a las .am a un taller para contestar todas tus preguntas sobre el BIM: Que es? Quienes lo usan y cómo?  Cuáles son las políticas públicas necesarias para impulsar una adopción rápida?,Español
84,ITEM-185069,La importancia del networking en la carrera profesional de la mujer Una charla sobre los beneficios de crear y mantener redes de contactos para las mujeres profesionistas y las distintas maneras existentes de hacer networking de manera efectiva.,Español
85,ITEM-185071,"Prácticas Gerenciales de Monitoreo: hacia una cultura de aprendizaje en la gestión del desarrollo Para participar en el curso tienes que completar dos pasos:. Registrarte  en la sesión/ fecha que te interesa ingresando a "" View course date"". Completado  el paso anterior recibirás un  un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.Para conocer todos los detalles de este curso pulsa sobre el nombre del curso y visita la pestaña de Overview.* Este curso tiene prerequisitos. Puedes consultarlos en la pestaña de Overview.",Español
86,ITEM-185072,Procurement Certification Exam - FMP *REGISTRATION CLOSED ON MAY *This Procurement Certification Exam will be available between June -. If you register now make sure to return on the dates mentioned above to take the exam which will be available in English Spanish French and Portuguese.For more information please contact Freddy Andara at freddyan@iadb.org (VPC/FMP) or the operations training team at OLP@iadb.org (KNL/SDI).*EL REGISTRO CERRÓ EL  DE MAYO*Este Examen de Certificación en Adquisiciones estará disponible entre el  y el  de junio. Si se registra ahora por favor regrese entre el  y el  de junio para tomar el examen que estará disponible en español inglés francés y portugués.Para más información por favor contactar a Freddy Andara freddyan@iadb.org  (VPC/FMP) ó al equipo a cargo del programa de formación operativa OLP@iadb.org (KNL/SDI).,Ingles
87,ITEM-185077,El Futuro del Trabajo y las Pensiones en Chile Este seminario presentará los desafíos y transformaciones en los sistemas de intermediación laboral y de pensiones en un contexto de cambios tecnológicos envejecimiento poblacional y regulaciones laborales que no responden a las necesidades presentes y futuras.,Español
88,ITEM-185080,Taller de Instrumentos de Préstamos con Garantía Soberana y Mejoras al Informe de Monitoreo del Prog Presentar al personal operativo de la Oficina de País los distintos instrumentos de préstamo con garantía soberana con los que cuenta el Banco sus principales características y algunas lecciones aprendidas de la experiencia en su implementación.,Español
89,ITEM-185082,Sistema de Gestión Ambiental y Social: Una oportunidad de negocio Este curso funciona como una guía para la integración de prácticas ambientales y sociales dentro de la gestión de riesgo de las instituciones financieras particularmente para aquellas categorizadas como IF-. El curso busca identificar la importancia de integrar aspectos ambientales y sociales no solo como elemento de cumplimiento pero sobre todo como elemento de valor para la Instituciones Financieras y sus clientes.Una vez que usted se registre podrá acceder a la actividad que lo llevará a la plataforma Moodle para matricularse en el curso y participar.,Español
90,ITEM-185083,Taller de Comunicación Efectiva Parte II Taller de Comunicación Efectiva Parte II,Español
91,ITEM-185084,Taller de Intercambio de Experiencias y Fortalecimiento del Equipo de Economistas de CID .	Intercambiar conocimientos y experiencias entre el equipo de Economistas de CID con especial énfasis en los miembros recién integrados: ¿Cómo apoyar estratégicamente más y mejor a los países a la Región y al Banco?.	Analizar los principales desafíos que enfrentan los Economistas en el ciclo de preparación aprobación y seguimiento a la implementación de las Estrategias de Países: ¿Cómo compartir y comunicar efectivamente el conocimiento generado en el proceso especialmente el CDC?.	Discutir y validar prioridades de investigación para el equipo de CID: ¿Cómo priorizar y diseminar los productos de conocimiento?,Español
92,ITEM-185088,"Capacitación en Comunicación en Nicaragua Capacitar al personal de la Representación en temas de comunicación (por ejemplo en ¿cómo redactar ""blog-post? y otras herramientas comunicaciones).",Español
93,ITEM-185090,"Capacitación en Comunicación en El Salvador Capacitar a los funcionarios de la Representación en temas de comunicación (por ejemplo en ¿cómo redactar ""blog-post""? y otras herramientas)",Español
94,ITEM-185091,Intercambio de AO's con el objetivo de conocer Best practices operativas Intercambio de AO's con el objetivo de conocer Best practices operativas relevantes para la generación de resultados óptimos,Español
95,ITEM-185097,Curso de preparación examen PMP ,Español
96,ITEM-185098,"Contrato de Préstamo de Inversión para Operaciones con Garantía Soberana El curso ""Contrato de Préstamo de Inversión para Operaciones con Garantía Soberana Financiadas con Recursos del Capital Ordinario"" comprende cuatro módulos que incluyen aspectos generales del contrato aspectos financieros del préstamo aspectos operativos del proyecto y temas de aplicación uniforme a todos los préstamos para operaciones de préstamo para inversión.Este curso se realiza en Moodle. Para ver todos los detalles y registrarse visitar el siguiente enlace: https://cursos.iadb.org/es/indes/contrato-prestamo-inversion-operaciones-garantia-soberana-financiadas",Español
97,ITEM-186001,"Biodiversidad en Estudios de Impacto Ambiental Para participar en el curso tienes que completar dos pasos:. Registrarte en la sesión/ fecha que te interesa ingresando a ""View course date"". Completado el paso anterior recibirás un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.",Español
98,ITEM-186003,"Principios para la Revisión de Evaluaciones de Impacto Ambiental Para participar en el curso tienes que completar dos pasos:. Registrarte en la sesión/ fecha que te interesa ingresando a ""View course date"". Completado el paso anterior recibirás un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.",Español
99,ITEM-186005,"Participación Ciudadana Relevante (MuSE) Para participar en el curso tienes que completar dos pasos:. Registrarte en la sesión/ fecha que te interesa ingresando a ""View course date"". Completado el paso anterior recibirás un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.",Español
100,ITEM-186007,Diseño instruccional para la tutoría en línea Este curso pretende desarrollar habilidades para el diseño instruccional de programas formativos que operan en entornos virtuales de aprendizaje y convertirse en una respuesta a la demanda educativa actual que hace un uso cada vez más intensivo de los beneficios de la tecnología. Su propósito es por tanto que el tutor o docente en línea sea capaz de ejercer su rol como planificador de la enseñanza determinando la necesidad educativa de sus alumnos y del contexto organizando de manera sistemática los elementos necesarios de la acción instruccional con la finalidad de garantizar los aprendizajes deseados tomando en cuenta el conocimiento de la ciencia en estudio y haciendo uso de los recursos y herramientas que proveen los ambientes virtuales de aprendizaje. Al finalizar el curso el participante desarrollará una propuesta de diseño instruccional factible sobre una necesidad instruccional detectada observando los lineamientos requeridos por el modelo seleccionado e incluyendo los aspectos más relevantes de la teoría psicoeducativa que lo fundamenta. Objetivos generales: . Analizar el proceso de diseño instruccional para entornos virtuales de aprendizaje sus componentes y dimensiones. . Analizar las particularidades de los principales modelos de diseño instruccional. . Relacionar los principales planteamientos teóricos del aprendizaje con el diseño instruccional. . Crear y evaluar la propuesta de diseño instruccional de un curso en línea considerando sus dimensiones tecnológica pedagógica y comunicativa. . Analizar las posibilidades de implementación del diseño instruccional en entornos virtuales de aprendizaje.,Español
101,ITEM-186008,Training OP Team: Mejoras en la integración ezShare+Convergencia Training OP Team: Mejoras en la integración ezShare+Convergencia,Español
102,ITEM-186009,MIT Media Lab Spring Meeting  El objetivo de esta sesion es actualizar a sus miembros sobre las principales actividades de investigación y desarrollo que realizan los  grupos e iniciativas que integran el laboratorio.,Español
103,ITEM-186011,Conversatorio con Gloria Ortega: Retos y oportunidades implementando tecnologías en LAC Gloria Ortega conversará sobre las oportunidades y retos de implementar tecnologías en proyectos del área social gracias a su experiencia en el sector público y privado.Hablará sobre su conocimiento implementando tecnologías en América Latina y sobre cómo promover la participación de los funcionarios públicos cómo base del éxito basado en el caso del Ministerio de Trabajo de Paraguay.,Español
104,ITEM-186012,El Futuro del Trabajo y las Pensiones en Chile - Taller de Parlamentarios En un contexto en que la transformación digital y demográfica afecta todos los órdenes de la vida pública y privada el objetivo de este taller es ofrecer a los participantes un espacio para reflexionar sobre los desafíos y oportunidades del Futuro del Trabajo para Chil especialmente sobre el mercado de trabajo y los sistemas de pensiones.  El taller contará con presentaciones de expertos internacionales y del Banco y ofrecerá espacios para la reflexión y discusión de los temas.,Español
105,ITEM-186013,Digital Transformation Program through Coursera Este programa ofrece un menú de cursos dirigidos a fortalecer el entendimiento y conocimientos del personal de SCL en temas relacionados con la trasformación digital. (Programa de Coursera para SCL).,Español
106,ITEM-186014,"Preparación de Perfiles Competitivos para Proyectos de Investigación e Innovación Agropecuaria Para participar en el curso tienes que completar dos pasos:. Registrarte en la sesión/ fecha que te interesa ingresando a ""View course date"". Completado el paso anterior recibirás un correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.",Español
107,ITEM-186029,Registro de horario y asistencia en SAP para Staff El proceso de completar un informe de tiempo para un empleado del BID es una función fundamental para el Banco ya que captura el esfuerzo que los empleados dedican trabajando en los diferentes productos y servicios del Banco. El reporte de su tiempo es esencial para aumentar la cultura de transparencia rendición de cuentas y eficiencia de costos en el Banco. En este curso de  minutos usted aprenderá porqué el Reporte de su tiempo es fundamental para la buena administración del Banco así también como ingresar su tiempo y asistencia en el SAP Timesheet.,Español
108,ITEM-186038,Los Sistemas Inteligentes de Transporte: Una guía práctica para su implementación en ALC En América Latina y el Caribe (ALC) existe un creciente interés en los ITS y en su implementación a la par que se ha incrementado en el mercado la oferta de soluciones tecnológicas para gestionar la infraestructura de transporte y facilitar la información a los usuarios. Sin embargo en ocasiones no existe el conocimiento técnico o información objetiva que permita a la autoridad implementar soluciones de ITS con éxito.Los ITS además de facilitar la gestión de los sistemas de transporte también permiten generar información útil sobre el uso de la infraestructura la cual puede ser utilizada para la planeación y mejor desempeño del sector.Este curso proporciona al alumno conocimientos generales sobre los ITS. Incluye información sobre elementos técnicos pero también sobre los aspectos sociales económicos e institucionales y normativos para lograr la correcta aplicación de los ITS. Asimismo aporta una perspectiva sobre la coordinación requerida entre diversas áreas de gobierno empresas privadas usuarios y otros actores involucrados como la sociedad civil.Al finalizar el curso el alumno será capaz de identificar los beneficios que pueden brindar las aplicaciones de ITS para resolver problemas en el sector de la movilidad y el transporte diagnosticar los retos en su implementación y describir sus componentes comunes. Asimismo el alumno podrá utilizar los conocimientos adquiridos para conceptualizar y diseñar una aplicación ITS en su ciudad o región.,Español
109,ITEM-186040,Economías Colaborativas: Contribución al Proceso de Desarrollo Integral de las Ciudades El Director del Programa de Ciudades de uno de los think-tanks más importantes de Argentina y la región CIPPEC abordará el fenómeno de la Economía Colaborativa a propósito de un proyecto que estamos desarrollando junto a ellos y el Ministerio de Producción para facilitar el acceso a servicios y oportunidades de emprendimiento en ciudades argentinas.Tema: La Economía Colaborativa parte central de la nueva economía digital es un fenómeno innovador de alcance global y transversal que está generando importantes cambios estructurales en el funcionamiento de losmercados. Constituye un sistema económico en el que se comparten e intercambian bienes y servicios a través de plataformas digitales ofreciendo importantes oportunidades para democratizar la economía favoreciendo lainclusión social promoviendo el espíritu emprendedor y desencadenando una ola de innovación que pueda contribuir a resolver algunos de los grandes problemas sociales económicos y ambientales de los habitantes de la región.Presentador: Gabriel Lanfranchi es Arquitecto (Universidad de Buenos Aires) Magíster en Economía Urbana (Universidad Torcuato Di Tella) Investigador Asociado SPURS Fellow y fundador del Metro Lab Initiative en MIT. Es Director del Programa de Ciudades del Centro de Implementación de Políticas Públicas para la Equidad y el Crecimiento (CIPPEC) y Co-Chair del T- Task Force Acción Climática e Infraestructura para el Desarrollo. También es Director del Posgrado en Urbanismo Metropolitano (Universidad de Buenos Aires) y Director del Metro Lab UBA.Webex: Economías Colaborativas: Contribución al Proceso de Desarrollo Integral de las CiudadesFriday April   |Meeting number:   Meeting link: https://iadb.webex.com/iadb/j.php?MTID=mbdbbedcacbffdAudio connection: --- Call-in toll number (US/Canada) Global call-in numbersAccess code:   ,Español
110,ITEM-186041,Serie charlas OMB Dar a conocer los servicios de la Oficina de OMB.,Español
111,ITEM-186042,Video Acceso a Información Este video es para acceso a información.,Español
112,ITEM-186043,A Glimpse into the Future: Quantum Technologies Marcos Allende Consultor ITE/IPS presentará esta tecnologia emergete que puede tener grandes implicaciones para el futuro de los sectores sociales,Español
113,ITEM-186048,Taller de Evaluacion Economica SIEPAC ,Español
114,ITEM-186049,BBL Transformando la Infraestrucutra desde el Sector Publico Presentación de Servicio de la Empresa Espanola INECO,Español
115,ITEM-186053,¿Cómo lograr una mejor interacción en Twitter? Este training está dedicado% a la red social comandada por la famosa palomita: Twitter! Participantes tendrán la oportunidad de escuchar a expertos de Twitter quienes nos contarán estrategias y consejos sobre cómo aprovechar mejor nuestra presencia en esta red frente a una mejor interacción con la audiencia. El training será en español.,Español
116,ITEM-186054,Capacitaciones en Operaciones SGO Capacitaciones en Operaciones SGO en temas varios,Español
117,ITEM-186057,Jornada de Conocimiento CTI ,Español
118,ITEM-186060,Jornada de Conocimiento CTI ,Español
119,ITEM-186062,SAP Procure to Pay – Frequently Asked Questions Como resultado del evento los participantes comprenderán la mejor forma de solucionar los problemas más frecuentes en el proceso de compras y pagos. Se proporcionarán puntos de contacto para resolución de problemas.,Español
120,ITEM-186068,Conversatorios sobre temas transversales a la gestión de operaciones El objetivo es compartir e intercambiar conocimientos y experiencias sobre temas transversales de la gestión de operaciones en Nicaragua. Cada conversatorio incluirá una presentación introductoria un panel entre Espacialistas del Banco y un espacio de diálogo interno (plenaria).,Español
121,ITEM-186069,Taller de Salvaguardas Sociales y evaluación de impacto social Entrenamiento para la MICI,Español
122,ITEM-186071,Financiamiento de Proyectos con Recursos de la Unión Europea: Formación para Agencias Ejecutoras Este curso está diseñado para los miembros de equipo de las Agencias Ejecutoras. Brinda una descripción general de los requisitos especiales para la implementación de proyectos financiados o co-financiados con recursos de la Unión Europea bajo el Acuerdo Marco firmado entre el BID y la Unión Europea.Después de completar este curso los participantes conocerán sus obligaciones en los proyectos financiados o cofinanciados con recursos de la Unión Europea y serán capaces de cumplir con los requisitos especiales aplicables a estos proyectos.,Español
123,ITEM-186073,¿Cómo escribir entradas de blog? En este taller se entregaran herramientas de comunicación útiles para que los empleados de BID Invest puedan escribir sus propias entradas de blog y comprender la línea editorial del blog Negocios Sostenibles.,Español
124,ITEM-186078,Cutting Edge Patimonio Urbano Resieliente LAC (New Orleans) Conocer la experiencia que tuvo Nueva Orleans en cuanto a la resiliencia de su patrimonio histórico al momento del impacto del Huracán Katrina en .,Español
125,ITEM-186082,Propuesta Prioridad Institucional Políticas para promocionar la vivienda social sustentable El objetivo de esta Prioridad Institucional es promover la producción de vivienda asequible resiliente y de bajo impacto ambiental en LAC.,Español
126,ITEM-186084,Diseño centrado en el usuario para la innovacion social Curso de formacion y metodologia de innovacion centrada en el usuario,Español
127,ITEM-186087,Financiamiento de Proyectos con Recursos de la Unión Europea: Formación para Agencias Ejecutoras Este curso está diseñado para los miembros de equipo de las Agencias Ejecutoras. Brinda una descripción general de los requisitos especiales para la implementación de proyectos financiados o cofinanciados con recursos de la Unión Europea bajo el Acuerdo Marco firmado entre el BID y la Unión Europea. Después de completar este curso los participantes conocerán sus obligaciones en los proyectos financiados o cofinanciados con recursos de la Unión Europea y serán capaces de cumplir con los requisitos especiales aplicables a estos proyectos.,Español
128,ITEM-186088,MIF InnovateMe! Los objetivos de InnovateMe! son:o	Inmersión en las innovaciones de frontera que están ocurriendo dentro y fuera del Grupo BIDo	Integración y construcción de equipo,Español
129,ITEM-186089,Accesibilidad universal en los sistemas de transporte público de América Latina En términos amplios este trabajo debe nutrir la discusión para proponer políticas que mejoren la accesibilidad universal en los sistemas de transporte público de América Latina. El objetivo general de este trabajo es diseñar una metodología para que los administradores y personas encargadas de tomar decisiones relacionadas con proyectos de transporte público puedan evaluar su nivel de accesibilidad con rigurosidad y definir formas para mejorar. Operacionalmente. se medirá la experiencia de viajes de personas con y sin discapacidad entendiendo la discapacidad como un concepto universal que abarca la diversidad de capacidades que se van presentando a lo largo del ciclo vital. Al mismo tiempo se van a definir indicadores de accesibilidad universal para los usuarios del transporte público. Como proceso subyacente a estos objetivos está la discusión sobre la necesidad de definir de manera más amplia la discapacidad y la accesibilidad en el transporte público para que sea una preocupación general irrespectivo de las personas,Español
130,ITEM-186092,Ciudadanía Digital | La tecnología como herramienta para la cohesión social ,Ingles
131,ITEM-186094,Burocracia y Trámites ,Español
132,ITEM-186097,Informe Macroeconómico de América Latina y el Caribe  Presentation by Vice President Santiago Levy,Ingles
133,ITEM-186098,Y vos qué harías? Invertir más o mejor en Infraestructura en Argentina? Generar un espacio de intercambio de experiencias y retos de implementación de inversiones en el sector infraestructura. Durante el Taller los participantes tendrán la oportunidad de discutir cómo abordarían diferentes desafíos vinculados al mantenimiento de inversiones en infraestructura basados en casos reales que han sido resueltos por los equipos de proyecto en Argentina. Será también una oportunidad para conocer que propuestas tiene el Banco sobre cómo y cuánto invertir en infraestructura y aprender de la experiencia de ejecutores y especialistas del Banco.,Español
134,ITEM-186108,Semana de Conocimiento de HUD Fomentar la internalización de nuestros objetivos y metas comunes reafirmar la mision y vision del equipo y planificar sobre sobre las metas estrategicas y retos del  - .  Promover la integración del equipo. Oportunidad para crear sinergias entre los especialistas de la division.,Español
135,ITEM-186110,Programa BienestAR: Sensibilización en Primeros Auxilios El objetivo es que los participantes adquieran conocimientos básicos sobre primeros auxilios para poder actuar con la debida precisión rapidez y seguridad ante emergencias de accidentes o enfermedades repentinas hasta el arribo de personal especializado.,Español
136,ITEM-186112,Política de Acceso a Información: Curso para Directores Ejecutivos Como funcionarios del BID todos jugamos un rol primordial en el cumplimiento de la Política de Acceso a Información. Este curso está orientado a brindar los conocimientos necesarios para que los Directores Ejecutivos contribuyan con esta labor. Con este curso los Directores Ejecutivos:-Reforzarán sus conocimientos de los antecedentes e importancia de la Política de Acceso a Información.-Identificarán las excepciones de divulgación de la Política y los documentos relacionados con el Directorio Ejecutivo.-Conocerán el proceso para manejar solicitudes de información que reciben por correo electrónico o de forma verbal y el proceso para compartir información confidencial.,Español
137,ITEM-186126,WBG Controller/KPMG Annual Finance and Accounting Conference Esta es la conferencia anual que los auditores externos del World Bank Group y el IDB (KPMG) organizan para que los departamentos de contabilidad de ambas entidades y otras multilaterales puedan capacitarse en los últimos acontecimientos relacionados con los principios contables que rigen la preparación de nuestros informes financieros y  específicamente sobre los asuntos que competen a instituciones como el BID. El evento cubre distintos temas del que todos los grupos en FIN/ACC se benefician. Este evento les permite mantenerse actualizados en materia de estándares contables.,Español
138,ITEM-186128,MS PROJECT AVANZADO Curso avanzado Microsoft Project para Analistas de Operaciones y uso de Herramienta Integrada,Español
139,ITEM-186129,Elaboracion de documentos sobre el tema de transparencia y rendicion de cuentas El objetivo general es generar un documento técnico (Nota Técnica) con base en las evidencias y lecciones aprendidas en procesos de cambio por la integridad ofreciendo elementos de reflexión a otros actores del sector en la región para la adopción y implementación de cambios y instrumentos de transparencia e integridad que mejoren su rendimiento,Español
140,ITEM-186130,ELABORACIÓN DE UNA PROPUESTA DE HERRAMIENTA DE EVALUACIÓN DE INTEGRIDAD PARA OPERADORES DE AGUA El objetivo es el de contar con una propuesta de herramienta de evaluación integridad (ransparencia participación rendiciona de cuentas y anti-corrupcion) de y para los prestadores de servicios de agua y saneamiento en la región. La herramienta se desarrollará preferiblemente en Excel y en su propuesta de estructura deberá tener debidamente en cuenta las herramientas de gobierno corporativo y de gestión comercial existentes elaboradas por el BID.,Español
141,ITEM-186133,"Planes Maestros de Inversiones en Salud con Enfoque en Red Para participar en el curso tienes que completar dos pasos: . Registrarte en la sesión/ fecha que te interesa ingresando a ""View course date"" . Completado el paso anterior recibirás un  correo de notificación con las indicaciones a seguir para completar tu matrícula con éxito.",Español
142,ITEM-186135,Inversión en Infraestructura Sostenible en Argentina Inversión en Infraestructura Sostenible en Argentina,Español
143,ITEM-186136,Conversatorio “La mediación en la gestión de controversias y conflictos: experiencias de campo” Como parte de su programa de diseminación interna el MICI está organizando un conversatorio con dos profesionales en el ámbito para que compartan su valiosa experiencia con el Grupo BID.Sr. Philip Thomas es experto en transformación y prevención de conflictos construcción de Paz  y Diálogo Democrático.La Sra. Paula Bertol es reconocida mediadora familiar y comunitaria  y actual Embajadora de Argentina ante la Organización de Estados Americanos (OEA).El evento tendrá lugar el  de junio de : a : am en la sala B-.La presentación será en español e inglés y no se contará con servicio de interpretación.,Español
144,ITEM-186138,Pilot on new training on diversity En esta sesión se aplicará un piloto del programa de diversidad para testearlo antes de ofrecerlo a otros clientes internos en el Banco.,Español
145,ITEM-186140,Experiencia del ministerio de Hacienda de Nicaragua y su sistema nacional de Inversión Pública Se presentará la experiencia del ministerio de Hacienda de Nicaragua y su sistema nacional de Inversión Pública.,Español
146,ITEM-186143,IncluyeTech: Innovación para la inclusión de personas con discapacidad En un mundo donde la disrupción es la norma ¿cómo es que las nuevas tecnologías facilitan la inclusión de las personas con discapacidad? Este  de junio el Banco Interamericano de Desarrollo llevará a cabo una conferencia enfocada en prácticas innovadoras para la inclusión de personas con discapacidad en la vida social y económica de la región.Los participantes discutirán prácticas efectivas dentro y fuera del trabajo además de innovaciones digitales como instrumentos de mapeo o tecnología asistiva en la visualización educación y comunicación. El propósito es compartir conocimiento accionable sobre cómo promover el talento y la creatividad de personas con discapacidades y cómo transformar la visión de inclusión en la formación de políticas y estrategias. Las sesiones serán lideradas por el presidente y gerentes del BID así como voces líderes de ONGs y el sector privado.,Español
147,ITEM-186146,Desarrollo de Blogpost Aprender sobre como redactar blogpost.,Ingles
148,ITEM-186147,Como usar smartphone para fotos Aprender a tomar buenas fotos con el celular para proyectos o personales.,Español
149,ITEM-186149,Taller discursos de impacto Apredender a redactar y exponer discursos ante diferentes audiencias,Español
150,ITEM-186150,Taller de Social Media Manejo de redes sociales y enfoque del Banco en las redes.,Español
151,ITEM-186151,Comunicación para gente ocupada Redaccion y comunicación para gente ocupada.,Español
152,ITEM-186152,Blockchain inteligencia artificial y bitcoin Aprender sobre estos conceptos tecnologícos en que consisten y operaciones relacionadas al tema que el Banco tiene.,Español
153,ITEM-186153,Conceptos terminos y derechos de la Comunidad LGBTI. Concer sobre los conceptos terminos y derechos de la Comunidad LGBTI.,Español
154,ITEM-186156,Taller Jefes de Equipo Bienes Publicos Regionales Reunión Jefes de Equipo para discutir lecciones aprendidas,Español
155,ITEM-186160,Taller de Escritura de Blogs En este taller conoceremos las claves para escribir buenos articulos y atractivas historias para Moviliblog.,Español
156,ITEM-186163,Habilidades Requeridas para la Era Digital: explorando la colaboración LMK-FOMIN •	“El propósito de este taller es aplicar la metodología de “design thinking” al trabajo de equipos de LMK y de FOMIN para identificar una operación conjunta en un país por definir sobre el tema de “skills” requeridas para la economía digital.  A través de la metodología se buscará empatar una demanda hecha a LMK y una oferta del FOMIN y concretarla en una iniciativa que pudiera escalarse así como desarrollar conocimiento relevante para el Banco en la temática.”,Español
157,ITEM-186165,MIT Media Lab Spring Member Meeting En seguimiento al MIT Lab Spring Meeting este taller tiene como objetivo llevar una conversación con los participantes de dicha reunion para conocer sus impresiones sobre los siguientes temas:•	Qué idea tecnología o prototipo identificaron de interés para su país y les pareció que sería de aplicación en el corto plazo y•	Qué idea tecnología o prototipo les pareció de interés para una agenda investigación del país de medio plazo o para tener en cuenta en el futuro.Sala: Felipe Herrera Facilitator: Rafael Anta,Español
158,ITEM-186166,Taller HydroBID para COFs Se capacitara a colegas de las COFs sobre la herramienta HydroBID,Ingles
159,ITEM-186167,Todo lo que necesitas saber sobre: Publicaciones y Co-Publicaciones del BID: Política AM- En esta sesión te ayudaremos a comprender mejor las implicaciones de la política AM- y tendremos un espacio de preguntas y respuestas con el Departamento Legal sobre la producción de Co-publicaciones del BID.Presentadoras: Ivette Fis de Melo (FHL) Cynthia Colaiacovo (LEG) Kamilah Lester (LEG).Sala: SE-Hora:  pmSala:,Español
160,ITEM-186169,Todo lo que necesitas saber sobre:  Nuevo proceso de publicaciones del BID en Convergencia En esta sesión te ayudaremos a entender mejor cómo funciona el nuevo módulo de publicaciones en Convergencia. También daremos tips para agilizar el flujo de trabajo en el sistema los diferentes roles involucrados y el material instructivo disponible.Presentadoras: Erica Saito (FHL) Carolina Huart(FHL)Sala: SE- y WebinarHora:  pm,Español
161,ITEM-186170,Todo lo que necesita saber sobre: Cómo agilizar el proceso de publicaciones: EzShare y Convergencia Mejores tips para guardar documentos en EZshare poderles dar disclose y/o reemplazar un documento con una nueva versión. También aprenderás qué rol tienen los “publishers” de tu unidad y cómo resolver problemas con EZshare para publicar en Convergencia.Presentadoras: Julia Kastenhofer (FHL) Carolina Osorio (FHL) Irene Vega (SEC)Sala: SE- y WebinarHora:  pm,Español
162,ITEM-186171,Taller de Definición de la Agenda de Estudios para los Países Andinos La agenda de conocimiento de CAN busca mejorar el posicionamiento del Banco en el diálogo sobre la aceleración del crecimiento económico y la consolidación de la clase media en la región andina. La inversión en infraestructura es un motor de gran impacto en el crecimiento económico como ha sido ampliamente documentado en la literatura. Sin embargo el nivel y la calidad de la inversión en infraestructura en la región andina es insuficiente y existen grandes brechas de infraestructura.,Español
163,ITEM-186172,IDB Data Ethics Assessment Esta actividad sigue al Primer Taller del Cutting Edge de “Ética de Datos”.  A partir de las presentaciones del taller y las discusiones sobre la Ética de los Datos en los programas sociales el Swat Team de SCL y los expertos externos discutirán la aplicación práctica de la gestión ética de datos e identificarán la estructura del documento que se desarrollará como resultado del Cutting Edge.,Ingles
164,ITEM-186175,Infographics - Preparation and Approval Process of Sovereign Guaranteed Operations Reconoce fácilmente cuáles son los documentos de proyecto requeridos para la preparación y aprobación de una operación. Encontrarás qué propósito tiene cada uno qué información contienen qué pasos seguir y quiénes participan entre otros.,Ingles
165,ITEM-186181,Cutting Edge | Gestión de Activos Públicos: Buenas Prácticas Internacionales Cutting edge cuyo objetivo es entrenar al equipo de ICS para apoyar a los gobiernos de la región en sus iniciativas de mejora de gestión de activos públicos,Español
166,ITEM-186182,TRD Learning Series: Nuestras traducciones desde la óptica de un miembro del Directorio. El objetivo es conocer la perspectiva de un miembro del Directorio sobre el trabajo de traducciones que realiza la Sección.. Conversación con Pablo Fleiss Consejero de la Silla por Uruguay.,Español
167,ITEM-186185,MICI - La Función Independiente de Rendición de Cuentas Breve taller sobre lineamientos basicos del MICI y sus mecanismos algunos ejemplos de temas que van al MICI,Español
168,ITEM-186186,CIBERSEGURIDAD Explicacion sobre qué es la ciberseguridad por qué es importante cuáles son los desafíos en América Latina y el Caribe qué están haciendo los países más avanzados qué está haciendo el Banco en la región y posibles ideas para apoyar al Perú,Español
169,ITEM-187004,Semana TSP Semanas sectoriales de transporte,Español
